texte,AVIS,RECLAMATION,SUGGESTION,EXPERIENCE,source,valide_humain
"Mon mari utilisait cette appli sans aucun problème avec son smartphone android. Depuis la dernière MaJ, impossible de s'en servir. Il a un android 5.0 et ne souhaite pas en changer d'où le bug. En effet, la dernière MAJ ne fonctionne qu'en 6.0 et bien sûr cela n'était pas indiqué AVANT... Comment faire pour revenir sur la dernière version avant la MAJ !!? Aucune réponse à ses mails. En espérant avoir plus de chances ici...",0,1,0,0,dataset_apia2022,1
"Depuis à MAJ du 21-08-20 ma montre et mon téléphone se connectent uniquement si j'ai l'application ouverte, des que je ferme l'application GARMIN la montre se déconnecte du telephone. J'ai une forerunner 45 couplé à un REDMI NOTE 7 et ça à toujours très bien marche Et je n'ai touche à aucun paramètres depuis la MAJ",0,1,0,0,dataset_apia2022,1
Top. Il faudrait juste plus de sport disponibles,1,0,1,0,dataset_apia2022,1
Tip top vraiment génial. Conseil fortement.,1,0,0,0,dataset_apia2022,1
Application très intuitive et facile d'utilisation. Au top 👌.,1,0,0,0,dataset_apia2022,1
Très pratique je recommande cette application,1,0,0,0,dataset_apia2022,1
"Très bonne appli, il faut prendre le temps de ""l'apprivoiser""... Ensuite, c'est que du bonheur ! Une multitude de possibilités et de création de séances d'entraînement dans toutes sortes d'activités physique. Je recommande dans hésiter.",1,0,0,1,dataset_apia2022,1
"sympa comme appli, mais je ne sais pas voir les appels et SMS de mes contacts, une fois que j'active les notifications intelligentes tout se bloque.",1,1,0,0,dataset_apia2022,1
"Sympa par contre la synchronisation n est pas tjs au point , je suis 
parfois obligé de passer par Garmin express sur le pc ( notamment les 
segments Strava )",1,1,0,0,dataset_apia2022,1
Marche super bien avec ma montre,1,0,0,0,dataset_apia2022,1
Les versions récentes ne fonctionnent pas avec mon OnePlus 8 Pro et mon Edge 1030. Je suis obligé d'utiliser une version plus ancienne et de désactiver la mise à jour de Garmin Connect. Problème rapporté sur le forum de Garmin depuis un moment mais toujours pas de correctif en vue...,0,1,0,0,dataset_apia2022,1
Je suis trop fan,1,0,0,0,dataset_apia2022,1
J attends de voir sur le long terme,1,0,0,0,dataset_apia2022,1
J'ai acheté une FR220 mais je ne peux pas faire de synchro en BT avec l'application. Il serait bien de se bouger un peu chez Garmin.,0,1,0,0,dataset_apia2022,1
"Depuis la mise à jour du 3 février, la connection montre / téléphone (Huawei P30 Pro nouvelle édition) se perd plusieurs fois par jour. Pas de mise à jour du téléphone, juste de l'appli Garmin. Vite un correctif.",0,1,0,0,dataset_apia2022,1
"Très bien, manque juste une gestion un peu plus efficace entre mon compteur 820 et ma montre.",1,0,1,0,dataset_apia2022,1
Super pratique et très juste. J'adore!8,1,0,0,0,dataset_apia2022,1
"Super application qui permet ""d'étudier"" ses résultats",1,0,0,1,dataset_apia2022,1
Va à l'essentiel,1,0,0,0,dataset_apia2022,1
"Bonne application. Même, si les prévisions pour marathon sont surestimer. Il est regrettable que l'application fréquence running, ne propose pas de se synchroniser avec elle, comme le fait runtastic .",1,0,0,1,dataset_apia2022,1
"Très bonne application, mais un peu complexe à utiliser",1,0,0,1,dataset_apia2022,1
Application intuitive qui fonctionne parfaitement avec ma montre. De nombreuses fonctionnalités et un design agréable. Les badges sont un petit plus très sympa et motivant. J'adore en gagner !,1,0,0,1,dataset_apia2022,1
Très bonne appli . Nombreuses fonctionnalités,1,0,0,0,dataset_apia2022,1
Les problèmes de synchro et appairage semble résolu avec mon S5. Merci,0,1,0,0,dataset_apia2022,1
"Premier tour avec ma vivoactive 3 très bon achat .pour le prix super content du suivi par rapport a mon GSM Huawei p30 le tableau de ""connect "" est très complet ... Plus que moi 😜",0,0,0,1,dataset_apia2022,1
Super application pour le suivi de mes activités,1,0,0,1,dataset_apia2022,1
"Bonjour, Il y a toujours autant de problème de synchronisation avec les appareils Huawei...Obligé de tout supprimer du smartphone et de réinitialiser la montre, c'est très pénible. Il coûte moins cher de changer de montre à ce rythme là... La synchronisation ne fonctionne plus avec Garmin Express... Chris",0,1,0,0,dataset_apia2022,1
"Elle me permet depuis plusieurs années maintenant de suivre mes entraînements et courses. Appli très stable, pas de bug intempestifs.. Top...",1,0,0,1,dataset_apia2022,1
Très pratique et simple a utiliser,1,0,0,0,dataset_apia2022,1
"Impossible de partager sur Facebook comme avant et sans photo. Sinon les synchro se fond correctement. Au nombre de pas, d étages, je préfèrerai un rappel des entraînements, les validation de ceux ci, mettre la natation comme une activité physique à part entière et donc inclure les données, le total des activités semaines etc... Et il serait utile de pouvoir sauvegarder  les caractéristiques réglages montre, activités.. . Surtout quand celle ci est remplacée par le SAV. Cela évite de tout recommencer et pester",0,1,1,0,dataset_apia2022,1
top du top,1,0,0,0,dataset_apia2022,1
"Très bonne application, des améliorations peuvent être faites sur le tracker de sommeil comme une alerte quand l'oxygène dans le sang est trop faible et le surveiller durant TOUT le sommeil. Suite aux problèmes techniques rencontrés sur vos serveurs, il serait bon d'envisager un duplication des données en local sur le téléphone nous permettant d'accéder aux moins à nos données personnelles.",1,0,1,0,dataset_apia2022,1
Fonctionne tres bien avec ma Fenix 3. Nouvelle page tres sympa.,0,0,0,1,dataset_apia2022,1
L'une des meilleures applications de ce genre et simple d'utilisation.,1,0,0,0,dataset_apia2022,1
Fonctionne sans accroc sur Galaxy Note 4. Manque juste le livetrack par SMS et ce sera parfait,0,0,1,1,dataset_apia2022,1
"Il semble que depuis le passage de ma vivoactive 3 de la version 3.00 à la 
version 3.50, les notifications ne sont plus envoyée sur la montre. Elle se 
déconnecte tout le temps du bluetooth, et il faut que l'app soie ouverte 
sur le natel pour que ça fonctionne.",0,1,0,0,dataset_apia2022,1
The application seems util but the synchronization doesn't work. I need to delete my watch and add it again for have a connection and the application doesn't update the data. For the moment the application is inutil for me.,1,1,0,0,dataset_apia2022,1
"très bonne application, une simple synchronisation avec la montre et on apprend tout se qu'il nous faut sur nos activités",1,0,0,1,dataset_apia2022,1
"Problème avec mon Samsung A7 2019. Les notifications ne fonctionnent pas, l'application plante à chaque fois.",0,1,0,0,dataset_apia2022,1
Facile à installer et utiliser. De plus application très complète !,1,0,0,1,dataset_apia2022,1
"Bonjour, depuis le passage sous Android 10, impossible de réactiver les cartes sous Garmin Pay. Meme après désinstallation, rien à faire. Merci aux développeurs pour la correction. Je remets 5 étoiles depuis la version 4.5 de la montre qui a résolu l'anomalie.",0,1,0,0,dataset_apia2022,1
Au top pour visualiser les infos enregistrées par ma montre forerunner :),0,0,0,1,dataset_apia2022,1
Constament des bugs..heureusement strava prend le relai..,1,1,0,0,dataset_apia2022,1
Connection avec les appareils efficace. Informations claires. Réglages/Paramètres faciles. Rien à redire,1,0,0,1,dataset_apia2022,1
Manque d'activité comme foot,0,0,1,0,dataset_apia2022,1
"Est-il possible d'avoir une connexion applis  tierces, notamment les pèse-personne de chez Décathlon  (Scale xxx)?",0,0,1,0,dataset_apia2022,1
C'est mon compagnon journalier pour mon suivi sportif et santé.,0,0,0,1,dataset_apia2022,1
"Gps rapide et précis, le partage sur réseaux sociaux est un plus",0,0,1,1,dataset_apia2022,1
"Problème de connexion! Le mot de passe est bon mais il me dit que erreur java, il va falloir améliorer cette application",0,1,0,0,dataset_apia2022,1
A quand un widget sommeil. De plus depuis la dernière mise a jour un gros soucis de serveur et plus de connexion entre la montre et l'application. Plus d'accès du tous a l'application connect,0,1,0,0,dataset_apia2022,1
"J'ai acheté ma montre en juin et j'en étais très satisfaite, mais depuis quelque temps plus moyen de connecter ma montre à l'application. J'ai tout tenté et le défaut semble venir de l'app, si vous pouviez corriger ces beug inadmissibles ça serai bien🤨",1,1,0,0,dataset_apia2022,1
Nikel,1,0,0,0,dataset_apia2022,1
"Très bien, MAIS, c'était mieux avant, quand je pouvais coupler la montre!!!   Merci de résoudre le pb au plus vite, ça dure depuis trop longtemps. NB: le pb ne vient pas du téléphone comme j'ai cru lire, il se connecte très bien avec tout le reste.... C'est la montée de version Android qui n'a pas été prise en compte chez Garmin",1,1,0,0,dataset_apia2022,1
"Bonne application, beaucoup de détails, synchronisation avec F630 rapide et fiable.",1,0,0,0,dataset_apia2022,1
tes bonne appli très précise et utile !!,1,0,0,0,dataset_apia2022,1
Super rien n'a dire,1,0,0,0,dataset_apia2022,1
"Simple et efficace à prendre en main. La synchronisation des données est 
enfantin. Une app réussie.",1,0,0,1,dataset_apia2022,1
Stylé,1,0,0,0,dataset_apia2022,1
"J'aime pas cette nouvelle version Je préféré l'ancienne version au quel cas 
j'avais le visu sur tous les parcours",1,0,1,0,dataset_apia2022,1
👍🔥💯,1,0,0,0,dataset_apia2022,1
Impossible de recevoir les notifications du Samsung J6.,0,1,0,0,dataset_apia2022,1
Problème de synchronisation avec LG G3.,0,1,0,0,dataset_apia2022,1
novice,1,0,0,0,dataset_apia2022,1
Fonctionne très bien sauf lors de mise à jour. A chaque fois je dois tout désinstaller et repartir de zéro sinon bug.,0,1,0,0,dataset_apia2022,1
Bon produit,1,0,0,0,dataset_apia2022,1
Merci connexion avec ma fenix 3 hr et mon Samsung galaxy S6 revenue !,0,0,0,1,dataset_apia2022,1
"Je ne sais pas à quoi c'est dû mais depuis les dernières mises à jour d'android vers le 8.0.0 et de Garmin Connect (le 16 mars 2018), quand l'application se coupe, ma montre Garmin Fenix 5 se déconnecte et je ne reçois plus aucunes notifications, appels, etc. comme avant. Je dois relancer l'application pour que ma montre soit à nouveau connectée et que tout marche correctement :/ Avant, même si l'application n'était pas en plein fonctionnement ou en arrière-plan, ça fonctionnait normalement. Avez-vous un conseil ? Allez-vous remédier à ce problème ? J'étais assez content de l'application jusqu'à présent.",1,1,0,0,dataset_apia2022,1
"depuis la mise à jour les activités ne s'affichent plus sur l'application, il y a bien la synchronisation juste le plan map, mais aucune mesure n'est affichée. pourriez vous régler ça? merci",0,1,0,0,dataset_apia2022,1
"Depuis la dernière mise à jour plus aucune notifications sur ma montre. J ai activé tout ce qu il fallait, activer ou modifier, malheureusement sans succès",0,1,0,0,dataset_apia2022,1
Je n'arrive plus à coupler ma Vivoactive music 3 avec mon téléphone,0,1,0,0,dataset_apia2022,1
Excellent une mine d'or pour les runners,1,0,0,0,dataset_apia2022,1
Très bonne application,1,0,0,0,dataset_apia2022,1
"Hyper complet, jolie look, navigation agréable",1,0,0,1,dataset_apia2022,1
"Je viens d'acheter la Smart3, et impossible de coupler avec mon LG G5. Très déçu. Je vais demander un remboursement.",1,1,0,0,dataset_apia2022,1
super cool,1,0,0,0,dataset_apia2022,1
Ne se reconnecte pas automatiquement,0,1,0,0,dataset_apia2022,1
superbe. le plaisir.,1,0,0,0,dataset_apia2022,1
couplage par Bluetooth IMPOSSIBLE. J'ai le GPS GarminEdge820.Je n'ai jamais pu utiliser la fonction la livetrack. il me dit que la fonction a échouée sur mon gps même si il est couplé en Bluetooth avec mon téléphone et l'appli Garmin Connect. Encore une fois j'ai mis à jour la version logiciel 12.10. le couplage par Bluetooth avec le téléphone n'est plus possible il faut au minimum la version 4.5 ( affiché sur le gps ) alors qu'aujourd'hui n est disponible seulement que 4.24 Garmin Connect,0,1,0,0,dataset_apia2022,1
"Plus de synchronisation de la frequence cardiaque, du sommeil et autres depuis la dernière mise a jour manifestement pleine de bugs ! Pénible ! Ça marchait trop bien avant..... Je n'en n'ai pas encore une grosse expérience mais les premières impressions sont plutôt bonnes. J'attends de pouvoir jouer au golf pour éventuellement mettre une cinquième étoile.",1,1,1,0,dataset_apia2022,1
Beaucoup de problèmes pour connecter la vivoactive hr. Connexion bluetooth seulement par miracle avec android.Déçu,1,1,0,0,dataset_apia2022,1
"Elle est fonctionnelle et apporte des compléments d'informations utiles sur les activités sportives et quotidiennes. Par contre, ceux qui n'ont pas un bon teléphone passez par le site internet car c'est une appli qui nécessite beaucoup de mémoire sinon elle plante et du coup fait planter la montre (sur mon ancien téléphone l'appli plantait tout le temps, donc impossible de l'utiliser)",0,1,0,1,dataset_apia2022,1
Beaucoup de mal à garder la connections active via les notifications. Pour une raison inconnue Garmin Connect me demande de redémarrer mon cellulaire... De façon répéter et constante. J'ai réinitialisé ma Garmin Instinct à plusieurs reprises. Déinstallé GARMIN Connect et réinstallé... Sans succès. Pourtant la 1ere semaine tout était parfait. Maintenant les notifications ne s'affichent plus sur ma montre. :/,0,1,0,0,dataset_apia2022,1
Excellent pour le suivi sportif que ce soit extérieur ou intérieur !,1,0,0,1,dataset_apia2022,1
Bonne application,1,0,0,0,dataset_apia2022,1
"J'ai une vivoactive 3 que j'utilise essentiellement pour le golf Déjà lors d'une ancienne mise à jour nous avions perdu les stats directement dans Garmin Connect, obligé d'aller dans Garmin Golf mais cela est bcp moins bien de mon point de vue... Mais avec la dernière mise à jour, j'ai des difficultés de synchro entre le tel et la montre, mais surtout plus aucune synchro de carte de score en fin de partie... Merci d'avance pour une mise à jour rapide pour régler tout cela (1 étoile donc...)",0,1,0,0,dataset_apia2022,1
Très bien mais marche pas avec tous les smartphones sinon mettais 5 étoiles..,1,1,0,0,dataset_apia2022,1
"Toujours rien encore ça ne fonctionne pas malgré les mises à jours régulières, les fêtes de fin d'année approche, les gens lisent les avis, dépêcher vous, et sincèrement vous pourriez au moins communiquer sur le problème. Huawei P9 Lite et 920 XT, 1 mois que le couplage n'est plus possible avec le téléphone 😡😡😡😡",0,1,0,0,dataset_apia2022,1
